id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ13,2026-06-01,doces,torta de limao fatia,269,16.64,7.31
LJ14,2026-03-01,doces,bolo de cenoura fatia,122,13.75,5.55
LJ14,2026-03-01,doces,brownie,174,13.78,6.26
LJ14,2026-03-01,varejo,cafe em graos 250g,66,40.88,27.91
LJ14,2026-03-01,graos e varejo,cafe em graos 500g,43,75.33,48.96
LJ14,2026-03-01,graos e varejo,caneca turmalina,21,58.69,39.86
LJ14,2026-03-01,cafe,cappuccino,407,15.76,3.69
LJ14,2026-03-01,graos e varejo,capsulas 10 un,50,37.46,27.61
LJ14,2026-03-01,bebidas geladas,cha gelado da casa,113,12.79,4.02
LJ14,2026-03-01,cafe,coado 300ml,324,10.82,2.39
LJ14,2026-03-01,bebidas geladas,cold brew 400ml,213,17.17,5.28
LJ14,2026-03-01,doces,cookie de castanha,149,10.97,4.63
LJ14,2026-03-01,salgados,croissant de queijo,163,18.49,9.69
LJ14,2026-03-01,salgados,empada de palmito,128,14.6,8.4
LJ14,2026-03-01,cafe,espresso,402,8.3,1.63
LJ14,2026-03-01,geladas,frappe turmalina,169,21.33,7.23
LJ14,2026-03-01,cafe,latte,343,15.64,3.82
LJ14,2026-03-01,geladas,limonada suica,91,13.87,4.47
LJ14,2026-03-01,cafe,mocha,189,18.82,4.98
LJ14,2026-03-01,salgados,pao de queijo 2 un,375,11.89,6.25
LJ14,2026-03-01,salgados,sanduiche de frango,135,27.75,15.4
LJ14,2026-03-01,doces,torta de limao fatia,83,17.05,7.58
LJ14,2026-04-01,doces,bolo de cenoura fatia,246,13.39,5.41
LJ14,2026-04-01,doces,brownie,365,13.62,6.36
LJ14,2026-04-01,varejo,cafe em graos 250g,116,42.78,28.25
LJ14,2026-04-01,varejo,cafe em graos 500g,86,75.64,50.21
LJ14,2026-04-01,graos e varejo,caneca turmalina,44,59.59,39.75
LJ14,2026-04-01,cafe,cappuccino,784,15.35,3.76
LJ14,2026-04-01,varejo,capsulas 10 un,100,36.97,27.69
LJ14,2026-04-01,bebidas geladas,cha gelado da casa,228,12.8,4.17
LJ14,2026-04-01,cafe,coado 300ml,735,11.15,2.2
LJ14,2026-04-01,bebidas geladas,cold brew 400ml,400,17.02,5.31
LJ14,2026-04-01,doces,cookie de castanha,331,10.74,4.81
LJ14,2026-04-01,salgados,croissant de queijo,378,18.46,9.28
LJ14,2026-04-01,salgados,empada de palmito,260,14.98,8.33
LJ14,2026-04-01,cafes,espresso,781,8.28,1.65
LJ14,2026-04-01,bebidas geladas,frappe turmalina,324,21.46,7.77
LJ14,2026-04-01,cafe,latte,588,16.39,3.94
LJ14,2026-04-01,bebidas geladas,limonada suica,192,14.26,4.39
LJ14,2026-04-01,cafe,mocha,361,18.14,4.84
LJ14,2026-04-01,salgados,pao de queijo 2 un,779,11.8,6.04
LJ14,2026-04-01,salgados,sanduiche de frango,261,26.63,15.13
LJ14,2026-04-01,doces,torta de limao fatia,175,16.7,7.44
LJ14,2026-05-01,doces,bolo de cenoura fatia,293,13.83,5.34
LJ14,2026-05-01,doces,brownie,429,13.7,6.18
LJ14,2026-05-01,varejo,cafe em graos 250g,159,43.09,28.17
LJ14,2026-05-01,graos e varejo,cafe em graos 500g,92,75.89,48.07
LJ14,2026-05-01,graos e varejo,caneca turmalina,55,59.69,36.3
LJ14,2026-05-01,cafe,cappuccino,1050,15.17,3.76
LJ14,2026-05-01,graos e varejo,capsulas 10 un,136,37.99,26.86
LJ14,2026-05-01,geladas,cha gelado da casa,282,12.91,4.13
LJ14,2026-05-01,cafes,coado 300ml,885,11.19,2.32
LJ14,2026-05-01,bebidas geladas,cold brew 400ml,497,17.08,5.33
LJ14,2026-05-01,doces,cookie de castanha,384,11.04,4.8
LJ14,2026-05-01,salgados,croissant de queijo,439,17.92,9.78
LJ14,2026-05-01,salgados,empada de palmito,281,15.26,8.15
LJ14,2026-05-01,cafes,espresso,1116,8.51,1.73
LJ14,2026-05-01,bebidas geladas,frappe turmalina,425,21.08,7.41
LJ14,2026-05-01,cafes,latte,853,15.93,3.7
LJ14,2026-05-01,bebidas geladas,limonada suica,229,13.65,4.43
LJ14,2026-05-01,cafe,mocha,465,18.74,5.06
LJ14,2026-05-01,salgados,pao de queijo 2 un,953,12.17,6.03
LJ14,2026-05-01,salgados,sanduiche de frango,373,27.07,15.97
LJ14,2026-05-01,doces,torta de limao fatia,237,16.71,7.62
LJ14,2026-06-01,doces,bolo de cenoura fatia,378,13.17,5.79
LJ14,2026-06-01,doces,brownie,518,14.05,5.93
LJ14,2026-06-01,graos e varejo,cafe em graos 250g,199,42.71,26.95
LJ14,2026-06-01,varejo,cafe em graos 500g,116,75.86,50.32
LJ14,2026-06-01,varejo,caneca turmalina,75,57.55,38.98
LJ14,2026-06-01,cafe,cappuccino,1073,15.05,3.63
LJ14,2026-06-01,varejo,capsulas 10 un,158,38.96,26.16
LJ14,2026-06-01,bebidas geladas,cha gelado da casa,335,12.92,4.01
LJ14,2026-06-01,cafe,coado 300ml,1161,10.86,2.28
LJ14,2026-06-01,bebidas geladas,cold brew 400ml,661,17.26,4.95
LJ14,2026-06-01,doces,cookie de castanha,506,10.82,4.52
LJ14,2026-06-01,salgados,croissant de queijo,514,17.93,10.05
LJ14,2026-06-01,salgados,empada de palmito,363,14.91,7.74
LJ14,2026-06-01,cafes,espresso,1328,8.62,1.62
LJ14,2026-06-01,bebidas geladas,frappe turmalina,458,20.37,7.47
LJ14,2026-06-01,cafes,latte,972,15.82,3.8
LJ14,2026-06-01,bebidas geladas,limonada suica,306,14.11,4.52
LJ14,2026-06-01,cafes,mocha,577,18.67,4.8
LJ14,2026-06-01,salgados,pao de queijo 2 un,1100,11.71,6.43
LJ14,2026-06-01,salgados,sanduiche de frango,460,26.99,15.35
LJ14,2026-06-01,doces,torta de limao fatia,295,17.29,7.51
