id_loja,competencia,categoria,produto,quantidade_vendida,preco_medio,custo_unitario
LJ12,2026-02,bebidas geladas,Frappé Turmalina,292,"R$ 21,49",7.87
LJ12,2026-02,Geladas,Chá gelado da casa,196,"R$ 12,93",4.22
LJ12,2026-02,bebidas geladas,Limonada suíça,152,"R$ 14,11",4.58
LJ12,2026-02,salgados,Pão de queijo (2 un.),671,"R$ 12,35",5.99
LJ12,2026-02,Salgados,Croissant de queijo,331,"R$ 18,21",9.93
LJ12,2026-02,SALGADOS,Sanduíche de frango,237,"R$ 26,23",15.24
LJ12,2026-02,salgados,Empada de palmito,211,"R$ 15,26",8.30
LJ12,2026-02,Doces,Brownie,336,"R$ 13,76",6.22
LJ12,2026-02,Doces,Cookie de castanha,289,"R$ 11,26",4.86
LJ12,2026-02,Doces,Bolo de cenoura (fatia),209,"R$ 13,68",5.47
LJ12,2026-02,Doces,Torta de limão (fatia),147,"R$ 17,48",7.17
LJ12,2026-02,Varejo,Café em grãos 250g,101,"R$ 40,85",28.06
LJ12,2026-02,graos e varejo,Café em grãos 500g,69,"R$ 76,15",48.40
LJ12,2026-02,Grãos e varejo,Cápsulas 10 un.,76,"R$ 38,09",26.47
LJ12,2026-02,graos e varejo,Caneca Turmalina,34,"R$ 58,29",38.06
LJ12,2026-03,CAFÉ,Espresso,967,"R$ 8,30",1.74
LJ12,2026-03,Cafés,Coado 300ml,875,"R$ 11,31",2.41
LJ12,2026-03,Cafés,Cappuccino,1006,"R$ 15,73",3.77
LJ12,2026-03,cafe,Latte,846,"R$ 15,66",3.82
LJ12,2026-03,CAFÉ,Mocha,423,"R$ 18,82",4.95
LJ12,2026-03,Bebidas geladas,Cold brew 400ml,534,"R$ 16,60",4.86
LJ12,2026-03,Geladas,Frappé Turmalina,424,"R$ 21,42",7.93
LJ12,2026-03,Geladas,Chá gelado da casa,295,"R$ 13,13",4.20
LJ12,2026-03,bebidas geladas,Limonada suíça,213,"R$ 13,83",4.42
LJ12,2026-03,salgados,Pão de queijo (2 un.),828,"R$ 12,33",6.48
LJ12,2026-03,SALGADOS,Croissant de queijo,421,"R$ 17,68",9.51
LJ12,2026-03,Salgados,Sanduíche de frango,300,"R$ 26,66",16.04
LJ12,2026-03,salgados,Empada de palmito,292,"R$ 14,94",7.84
LJ12,2026-03,Doces,Brownie,471,"R$ 14,41",6.15
LJ12,2026-03,Doces,Cookie de castanha,372,"R$ 10,87",4.89
LJ12,2026-03,Doces,Bolo de cenoura (fatia),310,"R$ 13,74",5.47
LJ12,2026-03,doces,Torta de limão (fatia),208,"R$ 16,57",7.23
LJ12,2026-03,Varejo,Café em grãos 250g,150,"R$ 42,16",27.97
LJ12,2026-03,graos e varejo,Café em grãos 500g,94,"R$ 72,25",51.10
LJ12,2026-03,graos e varejo,Cápsulas 10 un.,113,"R$ 39,10",25.47
LJ12,2026-03,Grãos e varejo,Caneca Turmalina,51,"R$ 59,13",
LJ12,2026-04,Cafés,Espresso,1146,"R$ 8,67",1.70
LJ12,2026-04,CAFÉ,Coado 300ml,875,"R$ 10,83",2.21
LJ12,2026-04,Café,Cappuccino,1084,"R$ 15,66",3.50
LJ12,2026-04,cafe,Latte,893,"R$ 15,64",3.71
LJ12,2026-04,Café,Mocha,456,"R$ 18,73",4.69
LJ12,2026-04,Geladas,Cold brew 400ml,500,"R$ 17,15",4.97
LJ12,2026-04,Geladas,Frappé Turmalina,399,"R$ 21,54",7.31
LJ12,2026-04,bebidas geladas,Chá gelado da casa,293,"R$ 13,23",4.41
LJ12,2026-04,bebidas geladas,Limonada suíça,267,"R$ 14,16",4.62
LJ12,2026-04,Salgados,Pão de queijo (2 un.),899,"R$ 11,73",6.43
LJ12,2026-04,salgados,Croissant de queijo,510,"R$ 17,84",9.34
LJ12,2026-04,SALGADOS,Sanduíche de frango,335,"R$ 27,41",15.29
LJ12,2026-04,SALGADOS,Empada de palmito,294,"R$ 14,65",8.01
LJ12,2026-04,Doces,Brownie,464,"R$ 13,67",5.90
LJ12,2026-04,Doces,Cookie de castanha,434,"R$ 11,29",4.50
LJ12,2026-04,doces,Bolo de cenoura (fatia),281,"R$ 13,36",5.79
LJ12,2026-04,doces,Torta de limão (fatia),230,"R$ 17,28",7.03
LJ12,2026-04,graos e varejo,Café em grãos 250g,142,"R$ 42,58",27.77
LJ12,2026-04,Varejo,Café em grãos 500g,88,"R$ 73,42",46.63
LJ12,2026-04,Varejo,Cápsulas 10 un.,116,"R$ 38,95",27.88
LJ12,2026-04,Varejo,Caneca Turmalina,53,"R$ 59,10",38.24
LJ12,2026-05,cafe,Espresso,1386,"R$ 8,69",1.64
LJ12,2026-05,cafe,Coado 300ml,1214,"R$ 10,81",2.19
LJ12,2026-05,Café,Cappuccino,1377,"R$ 15,38",3.75
LJ12,2026-05,Cafés,Latte,1002,"R$ 15,52",3.96
LJ12,2026-05,Café,Mocha,656,"R$ 18,97",4.80
LJ12,2026-05,bebidas geladas,Cold brew 400ml,719,"R$ 16,81",5.08
LJ12,2026-05,Bebidas geladas,Frappé Turmalina,485,"R$ 20,87",7.24
LJ12,2026-05,Geladas,Chá gelado da casa,343,"R$ 12,78",4.10
LJ12,2026-05,Geladas,Limonada suíça,328,"R$ 14,01",4.44
LJ12,2026-05,salgados,Pão de queijo (2 un.),1243,"R$ 12,31",6.34
LJ12,2026-05,Salgados,Croissant de queijo,539,"R$ 18,28",9.65
LJ12,2026-05,Salgados,Sanduíche de frango,447,"R$ 27,74",15.44
LJ12,2026-05,SALGADOS,Empada de palmito,379,"R$ 15,35",7.80
LJ12,2026-05,doces,Brownie,634,"R$ 13,94",6.15
LJ12,2026-05,doces,Cookie de castanha,565,"R$ 10,76",4.71
LJ12,2026-05,doces,Bolo de cenoura (fatia),387,"R$ 13,46",5.84
LJ12,2026-05,doces,Torta de limão (fatia),305,"R$ 17,33",7.05
LJ12,2026-05,Grãos e varejo,Café em grãos 250g,173,"R$ 42,00",28.37
LJ12,2026-05,Varejo,Café em grãos 500g,118,"R$ 75,52",47.59
LJ12,2026-05,graos e varejo,Cápsulas 10 un.,141,"R$ 38,14",27.04
LJ12,2026-05,graos e varejo,Caneca Turmalina,62,"R$ 60,00",39.49
LJ12,2026-06,Café,Espresso,1717,"R$ 8,32",1.69
LJ12,2026-06,cafe,Coado 300ml,1325,"R$ 11,16",2.35
LJ12,2026-06,Café,Cappuccino,1468,"R$ 15,52",3.74
LJ12,2026-06,cafe,Latte,1117,"R$ 15,97",3.61
LJ12,2026-06,Café,Mocha,632,"R$ 17,98",4.84
LJ12,2026-06,Geladas,Cold brew 400ml,798,"R$ 17,34",5.19
LJ12,2026-06,Geladas,Frappé Turmalina,576,"R$ 21,30",7.93
LJ12,2026-06,Geladas,Chá gelado da casa,431,"R$ 13,00",4.09
LJ12,2026-06,bebidas geladas,Limonada suíça,355,"R$ 14,28",4.74
LJ12,2026-06,salgados,Pão de queijo (2 un.),1376,"R$ 11,70",6.26
LJ12,2026-06,Salgados,Croissant de queijo,607,"R$ 17,63",9.36
LJ12,2026-06,Salgados,Sanduíche de frango,462,"R$ 26,27",16.06
LJ12,2026-06,salgados,Empada de palmito,450,"R$ 15,33",8.29
LJ12,2026-06,Doces,Brownie,702,"R$ 13,73",6.06
LJ12,2026-06,doces,Cookie de castanha,639,"R$ 10,70",4.71
LJ12,2026-06,doces,Bolo de cenoura (fatia),393,"R$ 13,13",5.45
LJ12,2026-06,doces,Torta de limão (fatia),368,"R$ 16,70",7.20
LJ12,2026-06,graos e varejo,Café em grãos 250g,198,"R$ 42,39",27.43
LJ12,2026-06,Grãos e varejo,Café em grãos 500g,149,"R$ 71,95",48.34
LJ12,2026-06,Varejo,Cápsulas 10 un.,163,"R$ 39,06",25.81
LJ12,2026-06,Varejo,Caneca Turmalina,85,"R$ 57,47",37.98
LJ-13,2026-02,CAFÉ,Espresso,129,"R$ 8,67",1.64
LJ13,2026-02,CAFÉ,Coado 300ml,103,"R$ 11,13",2.34
LJ-13,2026-02,CAFÉ,Cappuccino,120,"R$ 15,29",3.46
LJ13,2026-02,Cafés,Latte,98,"R$ 16,29",3.83
LJ-13,2026-02,cafe,Mocha,56,"R$ 18,34",4.74
LJ13,2026-02,Geladas,Cold brew 400ml,68,"R$ 17,25",5.17
LJ-13,2026-02,Geladas,Frappé Turmalina,54,"R$ 20,80",7.84
LJ13,2026-02,bebidas geladas,Chá gelado da casa,42,"R$ 13,24",4.07
LJ13,2026-02,bebidas geladas,Limonada suíça,35,"R$ 14,17",4.62
LJ13,2026-02,Salgados,Pão de queijo (2 un.),114,"R$ 12,10",6.12
LJ-13,2026-02,Salgados,Croissant de queijo,68,"R$ 17,60",9.80
LJ-13,2026-02,salgados,Sanduíche de frango,44,"R$ 26,23",14.94
LJ-13,2026-02,Salgados,Empada de palmito,44,"R$ 14,76",7.93
LJ-13,2026-02,Doces,Brownie,49,"R$ 14,10",6.24
LJ-13,2026-02,Doces,Cookie de castanha,46,"R$ 11,23",4.66
LJ-13,2026-02,Doces,Bolo de cenoura (fatia),36,"R$ 13,87",5.45
LJ13,2026-02,Doces,Torta de limão (fatia),23,"R$ 16,68",7.32
LJ-13,2026-02,Grãos e varejo,Café em grãos 250g,12,"R$ 41,43",28.63
LJ13,2026-02,Varejo,Café em grãos 500g,8,"R$ 72,88",46.89
LJ-13,2026-02,graos e varejo,Cápsulas 10 un.,9,"R$ 37,67",26.06
LJ13,2026-02,Varejo,Caneca Turmalina,4,"R$ 60,57",
LJ-13,2026-03,CAFÉ,Espresso,796,"R$ 8,61",1.64
LJ13,2026-03,Café,Coado 300ml,626,"R$ 11,25",2.32
LJ-13,2026-03,Café,Cappuccino,644,"R$ 15,28",3.48
LJ-13,2026-03,Café,Latte,606,"R$ 16,20",3.85
LJ13,2026-03,Cafés,Mocha,333,"R$ 18,87",4.96
LJ-13,2026-03,Geladas,Cold brew 400ml,423,"R$ 16,99",4.91
LJ-13,2026-03,Geladas,Frappé Turmalina,327,"R$ 21,35",7.65
LJ-13,2026-03,Bebidas geladas,Chá gelado da casa,254,"R$ 13,20",4.19
LJ13,2026-03,Bebidas geladas,Limonada suíça,219,"R$ 13,77",4.48
LJ13,2026-03,Salgados,Pão de queijo (2 un.),810,"R$ 12,25",6.02
LJ13,2026-03,Salgados,Croissant de queijo,376,"R$ 18,40",9.91
LJ-13,2026-03,SALGADOS,Sanduíche de frango,285,"R$ 27,17",14.80
LJ-13,2026-03,Salgados,Empada de palmito,279,"R$ 14,74",7.78
LJ-13,2026-03,Doces,Brownie,341,"R$ 13,92",6.09
LJ13,2026-03,doces,Cookie de castanha,299,"R$ 11,06",4.56
LJ13,2026-03,doces,Bolo de cenoura (fatia),228,"R$ 13,51",5.62
LJ13,2026-03,Doces,Torta de limão (fatia),163,"R$ 16,55",7.14
LJ13,2026-03,Varejo,Café em grãos 250g,75,"R$ 43,25",
LJ13,2026-03,Varejo,Café em grãos 500g,48,"R$ 75,76",48.96
LJ13,2026-03,graos e varejo,Cápsulas 10 un.,56,"R$ 36,90",26.73
LJ-13,2026-03,graos e varejo,Caneca Turmalina,29,"R$ 57,48",38.99
LJ-13,2026-04,Cafés,Espresso,947,"R$ 8,38",1.67
LJ13,2026-04,CAFÉ,Coado 300ml,742,"R$ 10,86",2.38
LJ13,2026-04,Café,Cappuccino,801,"R$ 15,69",3.59
LJ-13,2026-04,cafe,Latte,649,"R$ 16,10",3.70
LJ-13,2026-04,cafe,Mocha,396,"R$ 18,06",5.09
LJ13,2026-04,bebidas geladas,Cold brew 400ml,511,"R$ 16,97",4.92
LJ13,2026-04,Geladas,Frappé Turmalina,431,"R$ 21,51",7.40
LJ-13,2026-04,bebidas geladas,Chá gelado da casa,325,"R$ 12,89",4.09
LJ13,2026-04,bebidas geladas,Limonada suíça,242,"R$ 13,70",4.43
LJ-13,2026-04,SALGADOS,Pão de queijo (2 un.),950,"R$ 12,30",6.09
LJ13,2026-04,salgados,Croissant de queijo,439,"R$ 18,29",9.22
LJ-13,2026-04,SALGADOS,Sanduíche de frango,389,"R$ 26,24",14.74
LJ13,2026-04,salgados,Empada de palmito,314,"R$ 14,99",8.43
LJ-13,2026-04,Doces,Brownie,421,"R$ 14,20",5.90
LJ13,2026-04,Doces,Cookie de castanha,372,"R$ 11,32",4.57
LJ-13,2026-04,doces,Bolo de cenoura (fatia),251,"R$ 13,64",5.77
LJ13,2026-04,Doces,Torta de limão (fatia),191,"R$ 16,54",7.24
LJ13,2026-04,graos e varejo,Café em grãos 250g,89,"R$ 42,87",
LJ13,2026-04,Varejo,Café em grãos 500g,55,"R$ 74,03",48.98
LJ13,2026-04,graos e varejo,Cápsulas 10 un.,71,"R$ 37,33",26.16
LJ13,2026-04,Varejo,Caneca Turmalina,35,"R$ 59,27",38.28
LJ-13,2026-05,Cafés,Espresso,1219,"R$ 8,51",1.74
LJ13,2026-05,cafe,Coado 300ml,984,"R$ 11,12",2.21
LJ-13,2026-05,Café,Cappuccino,1087,"R$ 15,35",3.58
LJ13,2026-05,cafe,Latte,842,"R$ 15,77",3.95
LJ-13,2026-05,cafe,Mocha,528,"R$ 18,87",5.04
LJ-13,2026-05,Bebidas geladas,Cold brew 400ml,723,"R$ 17,17",5.30
LJ13,2026-05,Geladas,Frappé Turmalina,574,"R$ 21,34",7.29
LJ13,2026-05,bebidas geladas,Chá gelado da casa,406,"R$ 12,70",4.07
LJ-13,2026-05,Bebidas geladas,Limonada suíça,284,"R$ 13,96",4.77
LJ13,2026-05,SALGADOS,Pão de queijo (2 un.),1177,"R$ 11,70",5.97
LJ13,2026-05,SALGADOS,Croissant de queijo,543,"R$ 17,96",9.69
LJ13,2026-05,Salgados,Sanduíche de frango,428,"R$ 27,77",15.70
LJ-13,2026-05,Salgados,Empada de palmito,369,"R$ 15,13",7.88
LJ13,2026-05,doces,Brownie,511,"R$ 14,24",6.38
LJ-13,2026-05,Doces,Cookie de castanha,412,"R$ 11,06",4.77
LJ-13,2026-05,Doces,Bolo de cenoura (fatia),317,"R$ 13,69",5.86
LJ13,2026-05,doces,Torta de limão (fatia),259,"R$ 16,95",7.53
LJ13,2026-05,graos e varejo,Café em grãos 250g,110,"R$ 42,68",28.25
LJ13,2026-05,Grãos e varejo,Café em grãos 500g,79,"R$ 72,42",46.85
LJ-13,2026-05,Grãos e varejo,Cápsulas 10 un.,85,"R$ 37,31",26.39
LJ13,2026-05,graos e varejo,Caneca Turmalina,37,"R$ 60,09",
LJ13,2026-06,CAFÉ,Espresso,1212,"R$ 8,42",1.69
LJ13,2026-06,Cafés,Coado 300ml,1040,"R$ 11,20",2.33
LJ-13,2026-06,Cafés,Cappuccino,1117,"R$ 15,31",3.49
LJ13,2026-06,Cafés,Latte,917,"R$ 16,13",3.85
LJ13,2026-06,Café,Mocha,574,"R$ 18,12",4.73
LJ13,2026-06,bebidas geladas,Cold brew 400ml,825,"R$ 16,87",4.89
LJ-13,2026-06,Geladas,Frappé Turmalina,663,"R$ 20,98",7.77
LJ13,2026-06,Bebidas geladas,Chá gelado da casa,449,"R$ 13,38",4.15
LJ13,2026-06,bebidas geladas,Limonada suíça,376,"R$ 13,89",4.42
LJ13,2026-06,Salgados,Pão de queijo (2 un.),1236,"R$ 12,32",5.99
LJ-13,2026-06,salgados,Croissant de queijo,690,"R$ 17,80",9.39
LJ13,2026-06,SALGADOS,Sanduíche de frango,488,"R$ 27,32",15.61
LJ13,2026-06,Salgados,Empada de palmito,424,"R$ 14,93",8.33
LJ-13,2026-06,Doces,Brownie,578,"R$ 14,00",6.15
LJ13,2026-06,doces,Cookie de castanha,502,"R$ 10,90",4.60
LJ13,2026-06,doces,Bolo de cenoura (fatia),375,"R$ 13,59",5.52
LJ13,2026-06,doces,Torta de limão (fatia),269,"R$ 16,64",7.31
LJ13,2026-06,Varejo,Café em grãos 250g,124,"R$ 41,60",
LJ13,2026-06,Grãos e varejo,Café em grãos 500g,79,"R$ 74,27",50.27
LJ-13,2026-06,graos e varejo,Cápsulas 10 un.,98,"R$ 38,71",25.96
LJ-13,2026-06,Varejo,Caneca Turmalina,46,"R$ 60,02",38.98
LJ14,2026-03,CAFÉ,Espresso,402,"R$ 8,30",1.63
LJ14,2026-03,cafe,Coado 300ml,324,"R$ 10,82",2.39
LJ14,2026-03,cafe,Cappuccino,407,"R$ 15,76",3.69
LJ14,2026-03,cafe,Latte,343,"R$ 15,64",3.82
LJ14,2026-03,Café,Mocha,189,"R$ 18,82",4.98
LJ14,2026-03,bebidas geladas,Cold brew 400ml,213,"R$ 17,17",5.28
LJ14,2026-03,Geladas,Frappé Turmalina,169,"R$ 21,33",7.23
LJ14,2026-03,bebidas geladas,Chá gelado da casa,113,"R$ 12,79",4.02
LJ14,2026-03,Geladas,Limonada suíça,91,"R$ 13,87",4.47
LJ14,2026-03,Salgados,Pão de queijo (2 un.),375,"R$ 11,89",6.25
LJ14,2026-03,SALGADOS,Croissant de queijo,163,"R$ 18,49",9.69
LJ14,2026-03,SALGADOS,Sanduíche de frango,135,"R$ 27,75",15.40
LJ14,2026-03,salgados,Empada de palmito,128,"R$ 14,60",8.40
LJ14,2026-03,doces,Brownie,174,"R$ 13,78",6.26
LJ14,2026-03,Doces,Cookie de castanha,149,"R$ 10,97",4.63
LJ14,2026-03,doces,Bolo de cenoura (fatia),122,"R$ 13,75",5.55
LJ14,2026-03,doces,Torta de limão (fatia),83,"R$ 17,05",7.58
LJ14,2026-03,Varejo,Café em grãos 250g,66,"R$ 40,88",27.91
LJ14,2026-03,graos e varejo,Café em grãos 500g,43,"R$ 75,33",
LJ14,2026-03,Grãos e varejo,Cápsulas 10 un.,50,"R$ 37,46",27.61
LJ14,2026-03,graos e varejo,Caneca Turmalina,21,"R$ 58,69",39.86
LJ14,2026-04,Cafés,Espresso,781,"R$ 8,28",1.65
LJ14,2026-04,CAFÉ,Coado 300ml,735,"R$ 11,15",2.20
LJ14,2026-04,cafe,Cappuccino,784,"R$ 15,35",3.76
LJ14,2026-04,Café,Latte,588,"R$ 16,39",3.94
LJ14,2026-04,Café,Mocha,361,"R$ 18,14",4.84
LJ14,2026-04,Bebidas geladas,Cold brew 400ml,400,"R$ 17,02",5.31
LJ14,2026-04,bebidas geladas,Frappé Turmalina,324,"R$ 21,46",7.77
LJ14,2026-04,bebidas geladas,Chá gelado da casa,228,"R$ 12,80",4.17
LJ14,2026-04,bebidas geladas,Limonada suíça,192,"R$ 14,26",4.39
LJ14,2026-04,Salgados,Pão de queijo (2 un.),779,"R$ 11,80",6.04
LJ14,2026-04,salgados,Croissant de queijo,378,"R$ 18,46",9.28
LJ14,2026-04,SALGADOS,Sanduíche de frango,261,"R$ 26,63",15.13
LJ14,2026-04,salgados,Empada de palmito,260,"R$ 14,98",8.33
LJ14,2026-04,doces,Brownie,365,"R$ 13,62",6.36
LJ14,2026-04,Doces,Cookie de castanha,331,"R$ 10,74",4.81
LJ14,2026-04,doces,Bolo de cenoura (fatia),246,"R$ 13,39",5.41
LJ14,2026-04,doces,Torta de limão (fatia),175,"R$ 16,70",7.44
LJ14,2026-04,Varejo,Café em grãos 250g,116,"R$ 42,78",28.25
LJ14,2026-04,Varejo,Café em grãos 500g,86,"R$ 75,64",50.21
LJ14,2026-04,Varejo,Cápsulas 10 un.,100,"R$ 36,97",27.69
LJ14,2026-04,graos e varejo,Caneca Turmalina,44,"R$ 59,59",39.75
LJ14,2026-05,Cafés,Espresso,1116,"R$ 8,51",1.73
LJ14,2026-05,Cafés,Coado 300ml,885,"R$ 11,19",2.32
LJ14,2026-05,cafe,Cappuccino,1050,"R$ 15,17",3.76
LJ14,2026-05,Cafés,Latte,853,"R$ 15,93",3.70
LJ14,2026-05,Café,Mocha,465,"R$ 18,74",5.06
LJ14,2026-05,bebidas geladas,Cold brew 400ml,497,"R$ 17,08",5.33
LJ14,2026-05,Bebidas geladas,Frappé Turmalina,425,"R$ 21,08",7.41
LJ14,2026-05,Geladas,Chá gelado da casa,282,"R$ 12,91",4.13
LJ14,2026-05,Bebidas geladas,Limonada suíça,229,"R$ 13,65",4.43
LJ14,2026-05,salgados,Pão de queijo (2 un.),953,"R$ 12,17",6.03
LJ14,2026-05,SALGADOS,Croissant de queijo,439,"R$ 17,92",9.78
LJ14,2026-05,SALGADOS,Sanduíche de frango,373,"R$ 27,07",15.97
LJ14,2026-05,Salgados,Empada de palmito,281,"R$ 15,26",8.15
LJ14,2026-05,Doces,Brownie,429,"R$ 13,70",6.18
LJ14,2026-05,doces,Cookie de castanha,384,"R$ 11,04",4.80
LJ14,2026-05,Doces,Bolo de cenoura (fatia),293,"R$ 13,83",5.34
LJ14,2026-05,doces,Torta de limão (fatia),237,"R$ 16,71",7.62
LJ14,2026-05,Varejo,Café em grãos 250g,159,"R$ 43,09",28.17
LJ14,2026-05,Grãos e varejo,Café em grãos 500g,92,"R$ 75,89",48.07
LJ14,2026-05,graos e varejo,Cápsulas 10 un.,136,"R$ 37,99",26.86
LJ14,2026-05,graos e varejo,Caneca Turmalina,55,"R$ 59,69",36.30
LJ14,2026-06,Cafés,Espresso,1328,"R$ 8,62",1.62
LJ14,2026-06,cafe,Coado 300ml,1161,"R$ 10,86",2.28
LJ14,2026-06,Café,Cappuccino,1073,"R$ 15,05",3.63
LJ14,2026-06,Cafés,Latte,972,"R$ 15,82",3.80
LJ14,2026-06,Cafés,Mocha,577,"R$ 18,67",4.80
LJ14,2026-06,Bebidas geladas,Cold brew 400ml,661,"R$ 17,26",4.95
LJ14,2026-06,Bebidas geladas,Frappé Turmalina,458,"R$ 20,37",7.47
LJ14,2026-06,bebidas geladas,Chá gelado da casa,335,"R$ 12,92",4.01
LJ14,2026-06,bebidas geladas,Limonada suíça,306,"R$ 14,11",4.52
LJ14,2026-06,SALGADOS,Pão de queijo (2 un.),1100,"R$ 11,71",6.43
LJ14,2026-06,salgados,Croissant de queijo,514,"R$ 17,93",10.05
LJ14,2026-06,Salgados,Sanduíche de frango,460,"R$ 26,99",15.35
LJ14,2026-06,Salgados,Empada de palmito,363,"R$ 14,91",7.74
LJ14,2026-06,Doces,Brownie,518,"R$ 14,05",5.93
LJ14,2026-06,Doces,Cookie de castanha,506,"R$ 10,82",4.52
LJ14,2026-06,doces,Bolo de cenoura (fatia),378,"R$ 13,17",5.79
LJ14,2026-06,doces,Torta de limão (fatia),295,"R$ 17,29",7.51
LJ14,2026-06,Grãos e varejo,Café em grãos 250g,199,"R$ 42,71",26.95
LJ14,2026-06,Varejo,Café em grãos 500g,116,"R$ 75,86",50.32
LJ14,2026-06,Varejo,Cápsulas 10 un.,158,"R$ 38,96",26.16
LJ14,2026-06,Varejo,Caneca Turmalina,75,"R$ 57,55",
